month_number,mon_ret,security_id,ticker
479,-0.0375,7677,CBAI
479,-0.3917,7678,ATIS
479,-0.0771,7679,BCAUF
479,0.0431,7680,CBAN
479,-0.0087,7681,CBAOF
479,-0.0222,7682,CBAUF
479,-0.0552,7683,CBBHF
479,-0.1841,7684,FRERF
479,-0.0159,7685,CBCFF
479,-0.0248,7687,CBCYB
479,0.0164,7688,CBCZ
479,-0.0887,7689,CBD
479,-0.198,7690,CBDEF
479,2999,48140,CBEEF
479,2.0303,48141,CBEV
479,-0.1176,7691,CBEX
479,0.0224,7695,CBHMF
479,-0.0452,7696,CBHMY
479,0.1765,7699,CRUCF
479,-0.0186,7700,CBZ
479,0.0658,7702,CBKM
479,0.8378,7704,BMCS
479,0.004,7708,CBM
479,0.0043,7709,CBMB
479,0.0392,48144,CBOF
479,0.2938,7711,PBMFF
479,-0.1643,7712,CAPC
479,0.0345,7713,CBRI
479,-0.0113,7714,CBRL
479,-0.2253,7715,FTFT
479,-0.42,48146,BVTLF
479,0.0415,7716,CBSH
479,0.0435,7717,ITOX
479,0.003,48147,CBSU
479,0.0859,7718,CBT
479,-0.2175,7719,INTI
479,0.001,7720,CBU
479,99,7722,BEEI
479,0.031,7723,CBYAA
479,0.1075,7724,CGEAF
479,0.1596,7725,STKS
479,-0.3833,7726,CBDD
479,0.0106,7727,CAWW
479,0.0169,7728,CCBG
479,0.0244,7729,NCFFF
479,-0.48,7730,PCST
479,-0.0315,7731,CCCGF
479,0.0585,7732,CCCGY
479,0.4104,7733,CCEDF
479,-0.0443,7734,CCEP
479,-0.0563,7735,CCEL
479,0.0112,7736,CCF
479,0.0145,7737,CCFC
479,-0.0122,7738,HSBI
479,0.0221,7739,CCFN
479,-0.1439,7740,EKGGF
479,-0.1333,7741,BWTX
479,0.0213,7742,CCGGY
479,9,7743,CBLRF
479,-0.0828,7744,ACBD
479,0.0263,7745,FRRVY
479,0.0426,7746,CCJ
479,0.042,7747,CCK
479,0.0633,7749,CCL
479,0.0396,7750,CCLAF
479,0.0254,7751,AVMXF
479,-0.2079,7752,CRCUF
479,0.5833,7753,TSSP
479,0.0046,7754,CHTR
479,0.6,15602,AMAZ
479,-0.1374,51864,BFARF
479,-0.0982,7211,ITUB
479,0.0257,7272,BLIS
479,0.0238,51867,BNIGF
479,0.1917,7402,BPMC
479,-0.087,7467,CPAH
479,0.0045,7530,BUROF
479,0.0377,7598,BZZFF
479,-0.1172,7755,CCMP
479,-0.9999,48157,CCMS
479,-0.0971,48158,CCOEF
479,-0.027999999999999997,48160,CCLLF
479,0.10800000000000001,48162,RATHF
479,0.0034,48164,CCX
479,-0.0909,7787,ACEZ
479,0.2904,48167,CDEVF
479,0,48169,CDGLF
479,0.1667,48172,CDNN
479,-0.5299,48175,CDTTF
479,12,48176,CNDPF
479,3.5,7829,SMBZF
479,1,48182,PPMD
479,-0.2,48186,CESF
479,0.2,7851,KHZM
479,-0.7787,7855,FPMI
479,0.0244,48193,CFGW
479,0.0627,48196,CGFEF
479,-0.2751,7706,PUMGF
479,0.0179,7756,CCNE
479,-0.139,7788,AUMC
479,0.2615,7852,CEVIF
479,0.092,48198,CGGGF
479,0.273,7917,AMPE
479,0.0177,7975,CHPXF
479,0.114,7980,CHRYY
479,0.1165,8044,CJREF
479,-0.1667,8109,CLTY
479,-0.0133,51871,ALID
479,0.0769,8237,COF
479,-0.2857,8302,BGRP
479,0.0575,51873,GBLTF
479,-0.1284,8366,CRLBF
479,0.0329,8431,CSPI
479,0.0262,8496,CTS
479,-0.1192,8497,TRXC
479,0.275,8561,CMIM
479,-0.1031,8625,CYBQF
479,0.1173,8689,SMAWF
479,-0.0141,8753,DCO
479,0.0938,8818,ELA
479,-0.1716,8882,DLTR
479,0.1111,8946,SNGX
479,0.2172,9010,ACFN
479,0.3626,9076,FJHL
479,-0.4009,9141,ECT
479,0.1333,51879,EOFBF
479,-0.15,9205,GRUSF
479,0.0064,9270,SQIDF
479,-0.7,9275,EMEXF
479,0.1111,51882,ERRFY
479,-0.0268,9400,ESLOF
479,0.0344,9465,EV
479,-0.2,9530,CEOS
479,0.1806,51883,EXSPF
479,-0.0281,9557,IPHYF
479,-0.0363,9724,FINN
479,-0.95,9789,CALI
479,0.0863,9853,FOR
479,-0.3308,9917,QNTA
479,0.0527,9982,OPY
479,-0.2537,48203,CGSO
479,0.0194,7911,CGUIF
479,-0.1891,7916,PHGE
479,-0.04,48208,CHBU
479,0,48209,THRA
479,-0.0214,51888,AHLPRE
479,0.267,10044,AUIAF
479,-0.0547,51889,BPYPO
479,-0.0724,51890,PLIN
479,0.1269,10104,WSC
479,0.375,10164,HHHHW
479,-0.0297,51891,NFINW
479,0.0015,51892,NFINU
479,-0.0193,10223,BSIG
479,-0.1202,51893,SMTLF
479,0.0005,51894,SSPKU
479,-0.0019,10284,TZACU
479,0.0039,51897,THBRU
479,0,51898,WTREP
479,-0.0917,10344,ENRT
479,0.0688,10473,GGG
479,0.6087,10493,PUMD
479,0.0469,10538,GLNCY
479,0.03,15611,SMCI
479,-0.0179,15613,SMEBF
479,0.1522,7950,CHAP
479,0.168,48213,CHJTF
479,0.0333,48217,CHME
479,0.0121,48220,CHNG
479,0.0714,48221,CRHKF
479,0.0786,14403,PRFT
479,-0.2857,14404,HIRU
479,0.0258,14405,PRGAF
479,-0.0298,14406,PRGO
479,0.0575,14407,PRGS
479,0.0585,15636,SMMF
479,0.1423,15637,SMMNY
479,-0.3513,15638,HGLD
479,-0.0909,15639,SMMT
479,-0.0828,15641,SMMYY
479,-0.3545,15642,SMREF
479,-0.0244,15643,SMNNY
479,-0.3357,15645,SMPP
479,0.1967,3309,CPPKF
479,-0.0092,3310,PPRQF
479,0.0741,3311,CCC
479,0.1416,3312,CCCWS
479,0.016,7979,CHRW
479,-0.4059,48225,CHSO
479,-0.25,48227,CHSY
479,-0.4595,48230,UOLI
479,-0.064,48231,CIADF
479,-0.013000000000000001,48232,CICOF
479,-0.025,48236,CAIHF
479,0.0767,48237,CIH
479,-0.0081,8022,CILJF
479,-0.0146,8043,CJPRY
479,-0.3085,48250,CKDXY
479,0.0076,48251,CLKFF
479,-0.0368,8053,CKISY
479,0.15,48253,CKNTF
479,0.3149,4329,PECKW
479,-0.1463,48260,CLHSF
479,0.0782,48263,CLLNY
479,-0.1222,8089,CLMT
479,0.2364,8107,CLSI
479,0,48268,CLSZF
479,-0.0476,48269,STRB
479,99,48272,CLXS
479,-0.2083,15683,TDNT
479,-0.25,50801,CSAY
479,-0.4167,50805,SNLS
479,-0.003,50808,SNMRF
479,-0.3538,8131,CMT
479,0.8254,48278,CMGMY
479,0.0174,8164,CMWAY
479,-0.0252,8171,CMYYY
479,0.1516,8175,DMTK
479,0.0054,48290,CNBL
479,-0.0287,8207,CNXM
479,0.2778,48300,CNUCF
479,-0.1667,48304,COBJF
479,-0.0102,48307,COCSF
479,0.1551,48308,CODAF
479,-0.043,8236,COENF
479,0,48311,SMAS
479,-0.3299,48313,COLOF
479,0.0958,8256,CYHC
479,0.1259,8281,SMPL
479,-0.0518,48317,CPGLF
479,-0.2692,48319,CPIHF
479,-0.4182,48322,CPNBF
479,-0.0449,48324,CPPSF
479,-0.366,48325,CPSJF
479,-0.0147,8315,CPSS
479,0.2583,8346,CRTPF
479,0.1175,8365,CRL
479,-0.1273,48335,CRLI
479,-0.0625,48337,CRMLF
479,0.0385,48338,ALLIF
479,0,48342,PMDP
479,-0.005,8384,CRSA
479,0.0603,8416,CSGKF
479,-0.18600000000000003,8430,CRSXF
479,0.0653,48358,CSPCY
479,0.1583,48360,CSQSY
479,0,48361,BKSD
479,0.1275,48365,CLGPF
479,-0.5,48371,CTOHF
479,0.9231,48372,CTHZ
479,0.0794,48377,CTRGF
479,0.0478,8495,CTRYF
479,-0.0226,48479,DITTF
479,0.0553,8498,CTSH
479,0.0279,48384,CLNFF
479,0.1765,48389,CUIRF
479,-0.0988,8530,CHUFF
479,0.0776,48395,NWXPF
479,0,8560,CKYS
479,0,48397,ENCS
479,-0.3025,48399,CVVRF
479,-0.1262,8576,CVTI
479,0.0742,48403,CWLDF
479,0.0067,48405,CWMZF
479,0.2093,8608,INBP
479,-0.4761,8624,CYBNY
479,-0.14400000000000002,48415,CYAGF
479,0.25,48416,CYJBF
479,0,48417,CYJBY
479,0.0233,48418,CYBA
479,-0.99,48419,CYRD
479,0.8585,48422,CLYXF
479,-0.1515,48423,CZASF
479,0,48425,SPPH
479,-0.044000000000000004,48428,TAKUF
479,-0.9996,48429,CTPMF
479,-0.0417,48470,DGONF
479,1,8817,BWPC
479,-0.6663,48471,HBMK
479,-0.1915,48473,DAUGF
479,0.1062,48474,DGWPF
479,0.22699999999999998,48478,DIGTF
479,-0.4667,8845,XLWH
479,-0.3019,48444,DAHSF
479,-0.0254,8711,DLUEY
479,0.92,48445,QING
479,-0.0364,8745,DCHIF
479,-0.1364,8752,WIZP
479,-0.003,48461,DKNG
479,0.0802,8771,DBCP
479,0.0667,48465,GSAC
479,-0.08,8802,IPUB
479,-0.0737,48469,DGIX
479,0.1414,8816,DGNOF
479,0,48480,DYXC
479,0.1867,48483,ALXXF
479,0.2039,48487,DLGCF
479,-0.0833,48490,EOSI
479,0.1118,48491,DLKGF
479,0.6,48492,HNDI
479,-0.0654,48493,ADIA
479,-0.0093,8876,DLNG
479,-0.0037,8881,CANX
479,-0.2559,48497,DVRRF
479,-0.98,48499,LBYE
479,-0.25,8889,DMDD
479,-0.6008,48504,SNAS
479,-0.99,48505,DNAT
479,0.0327,8921,DNIYY
479,-0.0129,48511,DNZOF
479,0.1676,48512,DOLHF
479,-0.1182,8945,GDET
479,-0.0153,48514,DIOSF
479,0.036000000000000004,48515,DOTDF
479,0.0897,8962,DPUKY
479,0.0288,48519,DPZUF
479,0,48526,TEAH
479,0.1263,48529,DSDVF
479,0.0416,9004,DSNY
479,-0.532,48530,CTMCF
479,0.2857,48531,DSPA
479,-0.0429,9009,QMCO
479,-0.0116,9011,DSSI
479,99,48538,WGIH
479,0.11,9044,DVAX
479,0,48545,DVNGF
479,1.0202,48546,DVDR
479,0.9831,48548,IPPQF
479,-0.99,48555,DWDZF
479,1,48559,DXAEF
479,7.971,48560,DALXF
479,-0.1818,9075,ORHB
479,-0.1429,48561,HQDA
479,0.25,48562,HLCN
479,0,48564,AGOWF
479,-0.0287,48566,LAREF
479,99,48569,EACC
479,0.1793,48573,EBCOF
479,-0.9,48577,RLPHQ
479,0.1667,48579,TWSI
479,0,48580,ECMLF
479,0,9130,UATG
479,-0.2043,9140,IPIX
479,-0.1667,48582,EDHD
479,0.0465,48596,EENEF
479,-0.8333,9171,AFOM
479,0.1111,48600,EFGSY
479,1.3636,48603,EFLS
479,-0.1667,48607,LMWW
479,0.4286,9204,COGV
479,0,48609,CIWT
479,0.1343,48610,EGRNY
479,-0.3692,48611,RYOOF
479,0,48613,EGXP
479,-0.0282,48616,ENTCF
479,0.1252,48617,HBKRF
479,0.0986,9222,EIX
479,0.2667,48625,ELALF
479,0.2487,48626,ELCO
479,0.0821,48627,ELCPF
479,0.0337,48628,ELEZY
479,99,48630,ELGT
479,0.0349,48634,ELMFF
479,0.1127,48635,ELMUF
479,0,48641,ELXMF
479,0.0055,9269,EMRAF
479,-0.0271,9271,EMBVF
479,1.5508,48645,EMCHF
479,2,48648,EMMD
479,-0.039,48650,BKMM
479,0,48651,EMRH
479,0.0345,48654,ENGGF
479,-0.25,9304,ENGT
479,0,48656,IMMB
479,0,48657,CBPI
479,0,48658,ISVG
479,-0.0258,48664,EOHDF
479,-0.0243,9334,EURN
479,0,48666,LNKE
479,0.1905,9340,IMNPQ
479,0.065,48668,EPLYF
479,0,48669,KMAG
479,0.2,48670,EPRJF
479,1,48671,PSYS
479,-0.3029,48675,CAWLF
479,0.0494,9372,MGLDF
479,0.0008,48679,ERKH
479,-0.49,48681,EROX
479,-0.0096,9389,ESCA
479,0.0369,9399,EGHSF
479,-0.3436,48692,ESWW
479,10,48693,MRGN
479,0.0635,9423,ETFC
479,-0.9667,48694,ETAR
479,0.0079,48695,EQGPF
479,-0.45,48700,CDWD
479,0.46399999999999997,9457,TSKFF
479,-0.0521,48704,EUSHY
479,0.0393,9463,EUXTF
479,-0.1071,9468,IONI
479,0,48706,BUNM
479,0.114,9497,EVVTY
479,-0.0333,48712,EWLU
479,-0.1382,48716,EXCE
479,0.141,9529,EXROF
479,-0.2571,9531,EXSO
479,0.0166,9532,EXSR
479,-0.4,48723,PFGBQ
479,-0.2333,48727,DBVTF
479,0.0898,48728,EDNMF
479,-0.4775,48731,MKEAF
479,0.2088,48734,VRBCF
479,-0.075,9594,FBPI
479,-0.4444,9626,OTTV
479,0.0923,48746,FCREY
479,0,48747,FCRM
479,-0.3333,48749,QKLS
479,-0.3063,48750,FDCHF
479,-0.6386,48751,FDGMF
479,0,9658,FDVXF
479,0.0388,9681,FFIN
479,0.0113,9682,FFIV
479,0,48761,YUII
479,0.9355,48787,AVRI
479,0.0343,9786,FMCB
479,0.049,9788,FMCQF
479,-0.0167,48795,FMFP
479,-0.1,48796,FMYR
479,-0.0076,48798,FMOCF
479,-0.0427,48800,FMOO
479,-0.0021,9723,FINMY
479,0.0366,9727,FISI
479,99,48774,FMGDF
479,0,48775,FLEW
479,-0.96,48776,FLFF
479,-0.2724,48777,MBIOF
479,-0.9990000000000001,48793,FMFN
479,0.0299,9802,FMX
479,-0.5,9821,ADTM
479,0,48809,FNINF
479,-0.3184,48810,FIRZF
479,0.2364,48812,FRRFF
479,0.0309,9852,FORTY
479,0.0025,48813,FBOP
479,1.6022,48814,FPNUF
479,1.35,48822,CERX
479,-0.125,48829,FRXX
479,0.295,48832,REBL
479,0.1049,48833,ONVRF
479,-0.0077,48834,FSEA
479,0.0684,9916,FSFG
479,0.0227,48835,FSHUF
479,-0.048,48836,FSMK
479,0.8889,48838,FUST
479,-0.2292,48839,UOMO
479,0.0516,9936,KOAN
479,0.084,9967,FUJIY
479,-0.3179,48852,FSVEF
479,-0.0782,9981,FVE
479,0.0177,48854,FVRR
479,-0.1189,9990,FWP
479,-0.0031,48819,FPRUF
479,0.1667,9871,FPTAD
479,-0.05,48824,FEERF
479,0.0162,9902,FRSB
479,0.005,48862,AGBAW
479,-0.0435,48863,AGBAR
479,0.0899,48865,AMCR
479,0.1226,10025,APLVF
479,0,48869,GVFG
479,-0.0217,48871,ATHPRA
479,0.0064,10043,AXSPRD
479,-0.0297,10063,BPYPP
479,-0.1724,48879,CMBM
479,5.75,48881,CPVNF
479,0.24100000000000002,48882,CCPPF
479,-0.1287,48885,CNLLF
479,-0.0845,48890,CNNWF
479,-0.4,14463,SWRI
479,-0.0533,14466,PSGTY
479,0.0031,50814,SNOTF
479,0.2239,10103,WSCWW
479,-0.5,48903,CYWDF
479,0.003,48905,FLLCU
479,0.3,10120,FSHRF
479,0.2146,48915,GNCGF
479,0.6429,48918,ZOEIF
479,-0.08,10154,HCCHR
479,-0.0131,48923,IDGXF
479,0.011000000000000001,10163,HHHHU
479,-0.0405,48925,IPZYF
479,-0.1618,48932,KFFLF
479,0.4267,48941,MONDF
479,0.1215,48943,NCCGF
479,-0.1662,48944,NXFNF
479,-0.034,10222,OCDGF
479,-0.0201,10232,PREPRI
479,0,48956,PRSG
479,-0.0231,48959,RANKF
479,-0.0043,48963,SCPEU
479,-0.6,48936,EVARF
479,0.1576,48937,LNGPF
479,0.0384,10191,MHPRC
479,-0.008,48970,STREF
479,0,10283,TZACW
479,-0.2033,48978,TERNF
479,-0.0066,48980,TOTAU
479,0.0159,10307,TRTNPRA
479,0.0189,48982,TRTNPRB
479,0,49000,SSER
479,-0.8333,49001,SGMNF
479,-0.0312,10377,GBOOY
479,0.6667,49003,GCPL
479,-0.2857,49004,GCCFF
479,-0.5,49005,GNMP
479,0.0503,49006,GCAAF
479,0.1418,10407,GCTAY
479,-0.995,49010,XCPT
479,-0.16,10420,CTSO
479,-0.0526,49015,GSUXF
479,0,49016,GEFI
479,-0.0679,49018,CAFI
479,-0.0056,10445,GELYY
479,0,49019,GMSC
479,0.025,49020,GENSF
479,-0.6,49023,WPHM
479,99,49029,GNHRF
479,0.2105,48984,URSSF
479,0.0052,48987,VTMTF
479,0.2328,10343,VTSI
479,99,10345,GARB
479,0,48994,GAEX
479,0.0054,10372,GBLBF
479,-0.6,49033,GFNL
479,-0.1504,10472,TYME
479,-0.3497,49038,GGLXF
479,-0.65,49041,TNBI
479,0.0202,10513,GJNSY
479,-0.9995,49051,GLBB
479,-0.256,49052,GLBD
479,-0.1549,49053,GLBRF
479,-0.1375,49060,GLKFF
479,-0.9211,10537,CCHZ
479,-0.95,49067,ASNHF
479,0.6,49068,GLVNF
479,0.625,49072,GMXDF
479,-0.0283,10564,GMDTF
479,0.9494,49075,HKWO
479,99,49076,SFRFF
479,0,49079,GTGP
479,0,49117,GRDZF
479,-0.6,49142,SOPK
479,-0.3514,49143,GSSRF
479,0,49148,GTARF
479,-0.126,49149,GTMM
479,-0.12,10777,PVEG
479,-0.3643,10781,NXEN
479,-0.604,49153,GUFAF
479,0.0161,49154,GULRF
479,0.1429,49158,GVDI
479,1,49161,RWMI
479,-0.0724,49162,GWOX
479,0.04,49164,GXSBF
479,-0.295,49165,GXSBY
479,0.0341,10839,GXYYY
479,199,49166,GARQF
479,-0.0029,49167,ETHE
479,0,49171,ENGFF
479,-0.2727,10796,GULTU
479,0.1185,49175,DKSHF
479,-0.5,49178,HABC
479,99,49179,HABK
479,-0.0588,49181,EKKH
479,0.0657,10880,MNST
479,0.1346,49184,HAYPY
479,0.1,49191,HBUV
479,0.2354,49192,HCAT
479,0.0089,10912,HCCH
479,0.3733,49195,HCHMF
479,0,49197,NXGIF
479,0.0118,10921,HCMLF
479,-0.0001,10922,HCMLY
479,0.0455,49199,HDALF
479,-0.99,49200,CABE
479,-0.1714,49201,HDRPF
479,-0.2199,49202,PTSS
479,-0.0215,10967,HESM
479,-0.9994,49218,HHDS
479,-0.002,10993,HHHH
479,-0.1667,49227,HIGR
479,-0.9,49228,HIIAF
479,0.0141,49229,HISEF
479,0.2302,49230,HITD
479,0,49232,HKGEF
479,99,49212,CSTJ
479,0.037000000000000005,49233,HKSHY
479,0.028999999999999998,11026,HKXCF
479,-0.1031,49238,HELOF
479,-0.9083,49239,HLMB
479,0.2143,11049,NXGM
479,0.0426,11061,HMC
479,0.3988,49245,HMFFF
479,-0.0253,49252,HNFSB
479,0.0112,49257,HOCFY
479,0.0056,49259,HOLHF
479,0.0255,11114,HOMB
479,1.2606,11120,BREW
479,-0.08800000000000001,49265,HRCR
479,-0.0281,11151,HRGLF
479,3.5455,49271,EMHI
479,-0.359,49276,HSDEF
479,-0.006999999999999999,11179,HSNGF
479,0.12,11191,HTCTF
479,-0.5,49293,HVYB
479,0.057,11244,HXGCF
479,-0.2,49289,PGID
479,0,49291,VEST
479,0.5385,49299,HYBOF
479,99,49302,AECFF
479,-0.2992,11265,TRBO
479,0.1882,49308,IAA
479,0,49316,RNWB
479,-0.015,49318,ICABY
479,0.0662,11308,ICAGY
479,-0.996,49320,SLFFF
479,1.6316,49321,ICCO
479,0,49323,TDCH
479,0.1,49327,IMGX
479,0.0421,11327,ISYRF
479,0.84,49329,AMCY
479,-0.06,49330,OBLR
479,0.9725,49332,IDYLF
479,-0.0648,49336,IDKOF
479,-0.2988,49337,IDPE
479,-0.2507,11359,PRTT
479,0,49339,PDXP
479,99,49340,NPTH
479,∞,49341,SRPX
479,-0.2903,11372,ICRD
479,0.1538,49342,IFABF
479,-0.99,49344,PREA
479,0.1007,11391,IFNNY
479,-0.0034,49352,IGGHY
479,-0.99,49357,CYRS
479,0,49363,EWPI
479,0.0352,11436,IKTSY
479,0.4324,49366,ILIAF
479,-0.0328,49368,ILKAF
479,-0.2523,49369,ALTSF
479,0.0182,11469,CVLB
479,-0.9247,49379,IMTS
479,0.0595,49382,FDBH
479,0.0999,49383,IMYSF
479,0.3953,11500,BBCP
479,-0.5947,49385,INDXF
479,-0.0164,49386,INFG
479,0.15,11513,INIS
479,-0.95,49393,CSYS
479,0,49394,INSU
479,0.0286,11547,WSGF
479,-0.8605,49398,NRIS
479,-0.1244,11615,GLOH
479,-0.3127,11616,COCP
479,-0.4281,49419,ISRJF
479,-0.1,49420,FQCC
479,-0.3204,49423,JAUGF
479,0,11629,ISOL
479,0.1545,11637,MT
479,0,49429,ITCJ
479,2,49432,ITNF
479,4,49437,IUGNF
479,0,47066,CCXU
479,0.1826,3313,CHUY
479,-0.5122,47067,CWSFF
479,-0.0558,3314,YRIV
479,0.2299,49402,IPCFF
479,0.0185,49404,IPGDF
479,-0.2621,11565,IPI
479,0.0955,49410,IRCUF
479,9,49411,IREP
479,0.0371,49412,GCRIF
479,0,49413,IRLCF
479,0.3005,11591,IRLTF
479,-0.0189,49414,IRLTY
479,-0.625,49415,IFCI
479,0,49434,ITSJF
479,-0.5417,49450,ARCXF
479,-0.0201,49456,ASNXF
479,-0.0335,11710,DCNSF
479,0.8759,49469,NFTGF
479,0.031,49470,PORBF
479,-0.2629,3315,SNBP
479,0.1188,3316,CPXGF
479,-0.5423,3317,GNAL
479,0.0333,3318,CZBC
479,0.0683,15703,SNPHY
479,-0.6447,50818,HSEN
479,0.1376,15715,LLLI
479,0.1265,50825,SOMNF
479,-0.99,17188,SSTY
479,-0.1063,15764,PRXIQ
479,0.008,50834,SOUB
479,-0.9,50835,RXEI
479,-0.0072,3319,CPRS
479,-0.0838,14526,PTXKY
479,-0.0544,50838,CBGH
479,-0.0294,50845,SPKOY
479,-0.0228,15794,SPLP
479,-0.9,50848,SPOC
479,-0.1042,50849,SPUP
479,0.0492,15812,SPXC
479,-0.6154,15814,STLXF
479,-0.7139,50851,SQRMF
479,-0.9933,50852,SRCAF
479,0.2656,50853,SPSAF
479,0.1857,50854,SRBIF
479,-0.0102,3320,CPRK
479,-0.008,3321,CPRJ
479,-0.4375,50867,SDEC
479,0.0117,3322,CPRN
479,-0.0293,3330,CIOPRA
479,0.2839,47336,VRVR
479,0,50870,STACF
479,-0.0174,15877,SSD
479,0.0987,15882,NUAN
479,-0.7273,50873,SSVC
479,0.88,50874,SSHC
479,-0.5122,50877,DFHL
479,-0.1111,50879,SSRC
479,-0.3723,50882,DPXCF
479,-0.99,17386,WRMA
479,0.1429,3332,IGEX
479,0.1583,50886,STAU
479,0.4475,3337,CBLI
479,0.7794,51826,CLGUF
479,0.0041,15942,SOIEF
479,0,50897,STQN
479,-0.4792,50899,STRZ
479,-0.4,15961,RCPIQ
479,-0.0323,50901,STTLF
479,-0.0129,50903,STXMF
479,0.0547,50907,SULZF
479,-0.0861,51928,JRVMF
479,0,14655,PIONF
479,0.12,50911,SUNTF
479,0.0857,50912,JALA
479,0.063,50914,FRMUF
479,-0.99,50915,SNYL
479,1.75,16006,BIMO
479,0.0224,14718,QNTO
479,-0.3,50918,ABKB
479,0.1635,50923,SVTRF
479,-0.1364,47057,CCIHY
479,0.275,50925,SWDHF
479,-0.0079,50926,IVFZF
479,0,50928,SWIOU
479,0.0389,14783,RBCAA
479,-0.2124,14846,RDUS
479,-0.1765,51933,RESY
479,0.0159,14911,RGLD
479,0.1329,14976,MRETF
479,-0.0893,15041,IZEA
479,-0.99,15042,EEGI
479,0.2194,50607,RSTAF
479,-0.1026,15105,POWW
479,0.001,15129,RWGE
479,0.1083,15235,SBNCM
479,0.1097,15299,SDCJF
479,0.018000000000000002,15364,STSC
479,0.0175,15427,SGRP
479,0.0194,15491,SIETY
479,0.0446,15493,SIFY
479,0.025,15555,SKVI
479,-0.003,51937,SMMC
479,0.0559,15665,SMUPF
479,-0.2554,51938,SNDL
479,99,15684,HSFI
479,-0.319,15749,TEHG
479,-0.113,15878,SSDOF
479,-0.1223,16984,NUNZ
479,-0.5,17107,TSTS
479,-0.0125,17130,VCVOF
479,-0.75,50934,SLMXF
479,-0.2442,50936,SXNTF
479,0.0005,50937,SUMXF
479,-0.99,50941,SYXXF
479,0.0642,16070,SYF
479,0.0328,16071,AFYG
479,0.0062,16077,SYIEY
479,-0.2331,51942,SZGEF
479,-0.0579,16103,SZKMY
479,0,50950,SZNTF
479,-0.1892,50952,NWPHF
479,0.0804,50955,TAGOF
479,0.25,50956,TAPOF
479,-0.5611,50957,TAQR
479,-0.5537,16135,HGGCF
479,0,50958,WLGC
479,0.0309,50959,TAYO
479,0.0031,50960,TBABF
479,0.0181,16265,TFX
479,-0.97,16458,TNMD
479,0.6676,16516,TETHF
479,-0.4731,16523,TPPM
479,-0.107,16588,TRYIF
479,0.0161,16654,TTTPF
479,0.0857,16786,UGP
479,-0.4993,16847,ORSX
479,-0.2636,17366,CRKT
479,0.0041,17433,WTRE
479,0,17496,XIACF
479,-0.0136,17559,CMREPRC
479,0,51953,PTAYF
479,0.0839,17617,ATCO
479,0.0952,51954,SDPNF
479,-0.0626,17622,SHTDF
479,-0.2106,17679,MLRKF
479,0.2118,17772,ZLIOF
479,-0.0587,50961,TLIF
479,0,50963,TBET
479,0.0556,50964,TBIIF
479,-0.1078,16150,PRPO
479,0.1429,50967,SIMC
479,0.0706,50970,TCISF
479,0,16178,ECIGQ
479,-0.1269,50972,TCLHF
479,0.0714,50975,TCYMF
479,0.1797,50976,TCYMY
479,0.1473,16199,TKPHF
479,-0.05,16206,TDMMF
479,0,50981,TEKI
479,0.0577,16236,DZSI
479,-0.0378,50983,TETAA
479,0.0727,16264,KAI
479,-0.0259,16279,TGA
479,-0.2049,50993,TGRNF
479,0.1131,50994,TGSGY
479,-0.1293,50995,TGTNF
479,-0.001,50996,THCA
479,-0.023,16310,THKLY
479,-0.0916,50999,APTCF
479,0,51000,THLM
479,0.1666,51001,THLPF
479,0.15,51006,THRPF
479,0.0732,51007,THUPY
479,-0.012,51011,TFCCF
479,-0.17600000000000002,51012,HMTXF
479,0.2817,16342,TILCF
479,0.6667,51013,TIPGF
479,-0.0771,51020,TKFTF
479,-0.3617,51021,TKGL
479,0.0133,51024,TRKX
479,0,51027,HBEIF
479,-0.0419,16393,TLK
479,0.0444,51029,TLMMF
479,0.1038,51030,TLPPF
479,0,51033,GFCI
479,-0.59,16420,AMHD
479,-0.1733,16449,TMSH
479,0.0356,16450,TMST
479,-0.0909,16457,TNGZF
479,-0.059000000000000004,51044,TNRK
479,0.0168,16467,TRX
479,-0.0088,16522,TPNTF
479,0,51062,WLOLQ
479,-0.0342,51065,TPCFF
479,49,51067,TRAE
479,-0.6789,51070,TRBX
479,0.0018,16547,CBIO
479,-0.16,51078,TRRE
479,99,51082,CNCM
479,-0.3343,16582,TRVG
479,0.0179,16587,WEN
479,0.0989,51053,TOKTY
479,1.7273,51054,EKNL
479,0.0542,16493,TOSYY
479,0.48,51058,PGVI
479,0.25,51081,TRTI
479,0,51084,NGLD
479,-0.0029,51085,PYCFF
479,0.1281,16594,TSBK
479,-0.2061,51092,TSPCF
479,0.0728,51096,TSUKF
479,-0.3284,16631,KWBT
479,-0.995,51100,ABZUF
479,0,51101,NXSI
479,0.1761,51103,TTPPF
479,-0.0008,16651,TTRAF
479,0.087,16653,WKHS
479,0.6667,51110,AVNI
479,0.3378,51111,TULLF
479,0,51112,TSCAF
479,0.371,51113,TUXS
479,0.0029,16683,BROG
479,-0.99,51124,TWOS
479,0.2492,51125,HUTN
479,-0.12,51126,GWHP
479,0.0058,16715,TYIDY
479,0.0806,16716,TYL
479,0.0871,16720,URPTF
479,0.0099,51131,UBEOF
479,-0.0603,16736,UBER
479,0.0528,51140,UEHPY
479,-0.0765,51118,VBSCF
479,0.0736,51120,TWAC
479,0.027999999999999997,51122,CLKXF
479,-0.0937,16781,OROXF
479,0,51145,NNMIF
479,0.0049,16791,UILCF
479,0.1008,16821,UNCRY
479,0.0095,51156,UNLVF
